grid_lat,grid_lon,cmax_dbz,coverage_eligible,support_eligible_scan_fraction,n_scans_ge35_area_ge5pct,n_scans_ge35_area_ge10pct,storm_candidate_moderate,storm_candidate_strict,storm_candidate_very_strict,period_id,period_start_utc,period_end_utc,n_radar_scans,grid_lat_key,grid_lon_key,hail_positive,storm_indicator,sample_category
39.875000000003006,-89.12500116790505,52.0,True,1.0,11,8,True,True,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.875,-89.125,False,True,S1_H0
39.875000000003006,-88.87500117504902,46.5,True,1.0,1,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.875,-88.875,False,False,S0_H0
39.875000000003006,-88.6250011821931,27.0,True,1.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.875,-88.625,False,False,S0_H0
39.62500000000305,-91.87500108932073,57.0,False,0.4666666666666667,14,14,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.625,-91.875,False,False,coverage_ineligible
39.62500000000305,-91.62500109646481,56.0,False,0.5666666666666667,17,16,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.625,-91.625,False,False,coverage_ineligible
39.62500000000305,-91.37500110360884,55.5,False,0.36666666666666664,11,11,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.625,-91.375,False,False,coverage_ineligible
39.62500000000305,-91.12500111075286,57.5,False,0.5666666666666667,17,10,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.625,-91.125,False,False,coverage_ineligible
39.62500000000305,-90.87500111789689,63.0,False,0.5333333333333333,15,14,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.625,-90.875,False,False,coverage_ineligible
39.62500000000305,-90.62500112504097,60.5,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.625,-90.625,False,False,coverage_ineligible
39.62500000000305,-90.37500113218493,56.0,False,0.0,0,0,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.625,-90.375,False,False,coverage_ineligible
39.62500000000305,-90.12500113932896,55.0,False,0.5333333333333333,15,9,False,False,False,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.625,-90.125,False,False,coverage_ineligible
39.62500000000305,-89.87500114647298,56.5,True,1.0,27,27,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.625,-89.875,False,True,S1_H0
39.62500000000305,-89.62500115361706,51.5,True,1.0,13,12,True,True,True,active_20240418,2024-04-18 22:00:00,2024-04-18 22:59:59,30,39.625,-89.625,False,True,S1_H0
