period_id,panel_group,origin_minutes,period_start_utc,t0,target_end,grid_lat,grid_lon,pre_coverage_fraction,pre_coverage_eligible,future_coverage_fraction,future_coverage_eligible,both_coverage_eligible,cape,t2m,d2m,t_500,shear_850_500,shear_850_300,pre_cmax_dbz,pre_n_area5,pre_n_area10,future_storm,future_hail
active_20240526,primary,30,2024-05-26 22:00:00,2024-05-26 22:30:00,2024-05-26 23:00:00,38.625,-89.625,0.8,True,1.0,True,True,2652.875,296.16015625,293.0758056640625,262.745361328125,16.09572525367748,21.671870272248874,23.0,0,0,0,0
active_20240526,primary,30,2024-05-26 22:00:00,2024-05-26 22:30:00,2024-05-26 23:00:00,38.375,-91.875,1.0,True,1.0,True,True,1865.125,296.513671875,293.0347900390625,261.661376953125,25.6283409398326,20.52210997877693,56.5,15,15,0,0
active_20240526,primary,30,2024-05-26 22:00:00,2024-05-26 22:30:00,2024-05-26 23:00:00,38.375,-91.625,1.0,True,1.0,True,True,1520.125,296.13671875,292.9879150390625,261.631103515625,23.145151373446527,15.968698290685296,61.5,15,15,1,0
active_20240526,primary,30,2024-05-26 22:00:00,2024-05-26 22:30:00,2024-05-26 23:00:00,38.375,-91.375,1.0,True,1.0,True,True,1156.875,295.705078125,292.6324462890625,261.556884765625,21.964985823862932,12.142173955581308,58.5,15,15,1,0
active_20240526,primary,30,2024-05-26 22:00:00,2024-05-26 22:30:00,2024-05-26 23:00:00,38.375,-91.125,1.0,True,1.0,True,True,1185.0,295.486328125,292.9371337890625,261.369384765625,21.65058524741595,9.377605060523875,63.0,15,15,1,0
active_20240526,primary,30,2024-05-26 22:00:00,2024-05-26 22:30:00,2024-05-26 23:00:00,38.375,-90.875,1.0,True,1.0,True,True,1144.875,295.357421875,293.1793212890625,261.136962890625,20.66968976263289,6.994554513432474,63.5,15,10,1,0
active_20240526,primary,30,2024-05-26 22:00:00,2024-05-26 22:30:00,2024-05-26 23:00:00,38.375,-90.625,1.0,True,1.0,True,True,1388.625,295.47265625,293.0855712890625,261.183837890625,19.265677705419645,5.860557548916807,59.0,5,3,1,1
active_20240526,primary,30,2024-05-26 22:00:00,2024-05-26 22:30:00,2024-05-26 23:00:00,38.375,-90.375,0.9333333333333333,True,1.0,True,True,1885.0,296.078125,293.2398681640625,261.608642578125,18.608278191467488,8.358031227411388,36.0,0,0,1,0
active_20240526,primary,30,2024-05-26 22:00:00,2024-05-26 22:30:00,2024-05-26 23:00:00,38.125,-91.875,1.0,True,1.0,True,True,1180.625,295.23046875,292.0426025390625,261.361572265625,23.76807867837017,15.561172878867042,55.0,15,15,1,0
active_20240526,primary,30,2024-05-26 22:00:00,2024-05-26 22:30:00,2024-05-26 23:00:00,38.125,-91.625,1.0,True,1.0,True,True,1130.375,294.955078125,292.0679931640625,261.326416015625,21.229638053852323,11.255499888920196,54.0,9,7,1,0
active_20240526,primary,30,2024-05-26 22:00:00,2024-05-26 22:30:00,2024-05-26 23:00:00,38.125,-91.375,1.0,True,1.0,True,True,1098.25,294.80078125,292.4156494140625,261.233642578125,19.856240907330932,8.118741952420294,47.0,2,1,1,0
active_20240526,primary,30,2024-05-26 22:00:00,2024-05-26 22:30:00,2024-05-26 23:00:00,38.125,-91.125,1.0,True,1.0,True,True,1139.0,294.861328125,292.6578369140625,261.149658203125,19.3255123375746,5.546736336917498,24.0,0,0,1,0
active_20240526,primary,30,2024-05-26 22:00:00,2024-05-26 22:30:00,2024-05-26 23:00:00,37.875,-91.875,1.0,True,1.0,True,True,1324.375,294.291015625,291.9508056640625,261.125244140625,19.670555923923658,12.408955005384549,61.5,6,5,1,1
active_20240526,primary,30,2024-05-26 22:00:00,2024-05-26 22:30:00,2024-05-26 23:00:00,37.875,-91.625,1.0,True,1.0,True,True,1205.625,294.220703125,292.2066650390625,261.133056640625,17.914978834577596,9.461084482952492,26.5,0,0,1,1
active_20240526,primary,30,2024-05-26 22:00:00,2024-05-26 22:30:00,2024-05-26 23:00:00,37.875,-91.375,0.8666666666666667,True,1.0,True,True,1152.625,294.28515625,292.4801025390625,261.195556640625,17.687666638321463,7.247068161913336,22.5,0,0,0,0
active_20240526,primary,30,2024-05-26 22:00:00,2024-05-26 22:30:00,2024-05-26 23:00:00,37.625,-91.625,1.0,True,1.0,True,True,1515.0,294.2421875,292.5172119140625,261.771728515625,17.162022978314585,10.03736704314032,24.0,0,0,0,0
active_20240526,primary,30,2024-05-26 22:00:00,2024-05-26 22:30:00,2024-05-26 23:00:00,37.625,-91.375,0.9333333333333333,True,1.0,True,True,1884.375,294.6484375,293.1148681640625,262.004150390625,17.87101713122427,6.8473348114030825,21.5,0,0,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,39.625,-90.125,1.0,True,1.0,True,True,1122.25,300.10546875,291.9801025390625,260.508056640625,20.69313623011893,25.938609461483217,36.0,0,0,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,39.625,-89.875,1.0,True,1.0,True,True,1053.5,299.537109375,292.1715087890625,260.797119140625,19.841904020146888,25.647228492548372,26.0,0,0,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,39.625,-89.625,1.0,True,1.0,True,True,1130.25,298.66015625,292.4742431640625,260.897705078125,18.890336632105214,25.490976156995206,25.0,0,0,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,39.625,-89.375,0.8666666666666667,True,1.0,True,True,1174.75,297.818359375,292.7164306640625,261.021728515625,18.15160570364036,24.824537183685486,23.5,0,0,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,39.375,-90.625,1.0,True,1.0,True,True,878.5,299.541015625,292.0406494140625,260.239501953125,21.480758661307114,23.546949546001198,32.0,0,0,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,39.375,-90.375,1.0,True,1.0,True,True,975.75,298.96484375,292.3336181640625,260.548095703125,20.720725175819023,23.032875007640147,43.0,4,0,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,39.375,-90.125,1.0,True,1.0,True,True,1186.75,298.46484375,292.8082275390625,260.957275390625,19.289510678171297,22.217572194467316,40.5,1,0,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,39.375,-89.875,1.0,True,1.0,True,True,1208.75,297.34375,293.2047119140625,261.263916015625,17.857293120784437,22.038713085347272,56.5,9,0,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,39.375,-89.625,1.0,True,1.0,True,True,1330.125,296.517578125,293.0367431640625,261.405517578125,17.507445752955242,22.762665974598793,57.5,13,10,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,39.375,-89.375,1.0,True,1.0,True,True,1435.25,296.12890625,292.5640869140625,261.533447265625,17.99515597959848,22.974136520249303,49.0,4,0,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,39.375,-89.125,1.0,True,1.0,True,True,1362.375,297.18359375,292.3062744140625,261.638916015625,18.512971041300702,22.025616622295846,57.0,9,7,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,39.375,-88.875,0.8666666666666667,True,1.0,True,True,1263.875,298.189453125,292.3082275390625,261.442626953125,18.390268877080878,20.852426233106073,56.0,12,12,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,39.125,-91.375,1.0,True,1.0,True,True,882.125,299.189453125,291.6207275390625,261.555908203125,27.49489868197824,24.68099317032938,25.5,0,0,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,39.125,-91.125,1.0,True,1.0,True,True,961.125,298.310546875,292.5914306640625,261.298095703125,26.291167810392235,21.668354909235294,49.0,2,0,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,39.125,-90.875,1.0,True,1.0,True,True,911.375,297.275390625,293.4351806640625,260.953369140625,23.615995219036154,19.516328879947892,58.5,9,8,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,39.125,-90.625,1.0,True,1.0,True,True,924.0,296.796875,292.9703369140625,260.956298828125,21.090889612896436,18.053996146815837,59.0,15,15,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,39.125,-90.375,1.0,True,1.0,True,True,1026.25,296.408203125,292.8258056640625,261.280517578125,19.055881688534004,16.53670963393803,58.5,15,15,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,39.125,-90.125,1.0,True,1.0,True,True,1237.125,296.412109375,292.7457275390625,261.659423828125,17.245953146187468,15.63473926289699,54.5,13,12,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,39.125,-89.875,1.0,True,1.0,True,True,1436.125,296.115234375,292.6715087890625,261.965087890625,16.39383596839226,17.039265496373716,61.5,8,7,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,39.125,-89.625,1.0,True,1.0,True,True,1664.625,295.728515625,292.6383056640625,262.179931640625,16.76833449475676,19.85441478044368,58.5,11,11,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,39.125,-89.375,1.0,True,1.0,True,True,1982.375,296.107421875,292.6871337890625,262.367431640625,17.867967741697143,21.196996726734515,43.5,0,0,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.875,-91.625,1.0,True,1.0,True,True,1267.75,298.8203125,292.6949462890625,262.011962890625,28.054710138867367,23.716846899898954,28.5,0,0,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.875,-91.375,1.0,True,1.0,True,True,1168.5,297.962890625,293.3101806640625,262.123291015625,27.926799699904183,20.583288406721945,36.0,0,0,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.875,-91.125,1.0,True,1.0,True,True,893.25,297.13671875,293.2691650390625,261.859619140625,26.765402650229685,17.979667852987326,59.5,14,9,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.875,-90.875,1.0,True,1.0,True,True,859.5,296.361328125,293.3804931640625,261.430908203125,24.068874044146362,15.728624677762607,64.0,14,12,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.875,-90.625,1.0,True,1.0,True,True,895.75,295.943359375,293.1402587890625,261.290283203125,20.898948687870195,13.27949668315189,56.5,15,13,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.875,-90.375,1.0,True,1.0,True,True,1030.75,295.70703125,292.8941650390625,261.590087890625,18.474296729804497,11.23072263490798,66.0,15,15,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.875,-90.125,1.0,True,1.0,True,True,1242.125,295.53125,292.7066650390625,262.073486328125,17.184028100236482,11.618910550857253,63.5,15,15,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.875,-89.875,1.0,True,1.0,True,True,1607.375,295.51953125,292.7105712890625,262.466064453125,16.758410952737115,15.442229270548667,61.5,6,4,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.875,-89.625,1.0,True,1.0,True,True,2209.75,295.70703125,292.7633056640625,262.672119140625,16.585909180497957,20.181390982163876,33.5,0,0,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.875,-89.375,1.0,True,1.0,True,True,2655.0,296.091796875,292.8160400390625,262.754150390625,16.955087446749168,22.091178024077205,22.5,0,0,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.625,-91.875,1.0,True,1.0,True,True,2508.0,297.853515625,293.6929931640625,261.770751953125,27.959836568113115,24.36210218831782,30.0,0,0,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.625,-91.625,1.0,True,1.0,True,True,1618.375,297.32421875,293.6929931640625,261.936767578125,26.057436649389174,20.105290771074696,45.0,4,0,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.625,-91.375,1.0,True,1.0,True,True,1256.375,296.89453125,293.3394775390625,261.975830078125,24.98110559686668,16.55967412456188,52.0,15,14,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.625,-91.125,1.0,True,1.0,True,True,1071.875,296.189453125,293.1949462890625,261.775634765625,24.542569865683287,14.276214957934194,62.5,15,15,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.625,-90.875,1.0,True,1.0,True,True,1015.625,295.84765625,293.2379150390625,261.362548828125,23.06069418615456,12.204795456966822,67.5,15,15,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.625,-90.625,1.0,True,1.0,True,True,1234.625,295.91796875,293.1129150390625,261.166259765625,20.648327690858007,9.770721701745344,71.0,15,15,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.625,-90.375,1.0,True,1.0,True,True,1380.875,295.697265625,292.8687744140625,261.480712890625,18.907635364237848,9.091323856751941,70.5,15,15,1,1
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.625,-90.125,1.0,True,1.0,True,True,1568.625,295.427734375,292.8472900390625,262.071533203125,18.199405180911043,11.640097113395159,64.5,14,14,1,1
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.625,-89.875,1.0,True,1.0,True,True,2040.125,295.96875,293.0308837890625,262.559814453125,17.420471640054213,16.600642967409474,64.5,6,4,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.625,-89.625,1.0,True,1.0,True,True,2652.875,296.16015625,293.0758056640625,262.745361328125,16.09572525367748,21.671870272248874,41.5,0,0,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.625,-89.375,0.8666666666666667,True,1.0,True,True,3423.625,296.400390625,292.9859619140625,262.668212890625,15.674673831382322,24.29937710409978,19.5,0,0,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.375,-91.875,1.0,True,1.0,True,True,1865.125,296.513671875,293.0347900390625,261.661376953125,25.6283409398326,20.52210997877693,54.0,9,8,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.375,-91.625,1.0,True,1.0,True,True,1520.125,296.13671875,292.9879150390625,261.631103515625,23.145151373446527,15.968698290685296,57.5,15,15,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.375,-91.375,1.0,True,1.0,True,True,1156.875,295.705078125,292.6324462890625,261.556884765625,21.964985823862932,12.142173955581308,59.0,15,15,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.375,-91.125,1.0,True,1.0,True,True,1185.0,295.486328125,292.9371337890625,261.369384765625,21.65058524741595,9.377605060523875,59.5,15,15,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.375,-90.875,1.0,True,1.0,True,True,1144.875,295.357421875,293.1793212890625,261.136962890625,20.66968976263289,6.994554513432474,62.0,15,15,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.375,-90.625,1.0,True,1.0,True,True,1388.625,295.47265625,293.0855712890625,261.183837890625,19.265677705419645,5.860557548916807,63.0,13,11,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.375,-90.375,1.0,True,1.0,True,True,1885.0,296.078125,293.2398681640625,261.608642578125,18.608278191467488,8.358031227411388,57.5,4,1,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.375,-90.125,1.0,True,1.0,True,True,2166.5,296.11328125,293.3140869140625,262.165283203125,18.348072743800113,13.2151947517002,33.5,0,0,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.375,-89.875,0.8,True,1.0,True,True,2654.125,296.6484375,293.4234619140625,262.632080078125,17.179634707063133,18.553367121308444,33.0,0,0,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.125,-91.875,1.0,True,1.0,True,True,1180.625,295.23046875,292.0426025390625,261.361572265625,23.76807867837017,15.561172878867042,55.5,15,15,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.125,-91.625,1.0,True,1.0,True,True,1130.375,294.955078125,292.0679931640625,261.326416015625,21.229638053852323,11.255499888920196,56.0,15,15,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.125,-91.375,1.0,True,1.0,True,True,1098.25,294.80078125,292.4156494140625,261.233642578125,19.856240907330932,8.118741952420294,57.5,10,9,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.125,-91.125,1.0,True,1.0,True,True,1139.0,294.861328125,292.6578369140625,261.149658203125,19.3255123375746,5.546736336917498,60.0,4,3,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.125,-90.875,1.0,True,1.0,True,True,1286.875,294.884765625,293.0894775390625,261.245361328125,18.669327258523943,3.2900654587772356,25.5,0,0,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,38.125,-90.625,0.9333333333333333,True,1.0,True,True,1794.5,295.357421875,293.3062744140625,261.617431640625,17.8702975124936,5.980134059074856,29.5,0,0,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,37.875,-91.875,1.0,True,1.0,True,True,1324.375,294.291015625,291.9508056640625,261.125244140625,19.670555923923658,12.408955005384549,65.0,14,13,1,1
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,37.875,-91.625,1.0,True,1.0,True,True,1205.625,294.220703125,292.2066650390625,261.133056640625,17.914978834577596,9.461084482952492,50.0,5,3,1,1
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,37.875,-91.375,1.0,True,1.0,True,True,1152.625,294.28515625,292.4801025390625,261.195556640625,17.687666638321463,7.247068161913336,25.0,0,0,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,37.875,-91.125,1.0,True,1.0,True,True,1337.375,294.580078125,292.7086181640625,261.458251953125,18.260151044189307,4.504032070649339,23.5,0,0,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,37.625,-91.625,1.0,True,1.0,True,True,1515.0,294.2421875,292.5172119140625,261.771728515625,17.162022978314585,10.03736704314032,45.0,0,0,0,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,37.625,-91.375,1.0,True,1.0,True,True,1884.375,294.6484375,293.1148681640625,262.004150390625,17.87101713122427,6.8473348114030825,50.5,1,1,1,0
active_20240526,primary,45,2024-05-26 22:00:00,2024-05-26 22:45:00,2024-05-26 23:15:00,37.625,-91.125,1.0,True,1.0,True,True,2283.375,294.939453125,293.5035400390625,262.408447265625,18.243052811796716,2.429830492222317,31.0,0,0,1,1
expand_active_20240210_07,expanded,30,2024-02-10 07:00:00,2024-02-10 07:30:00,2024-02-10 08:00:00,38.375,-88.625,1.0,True,0.9333333333333333,True,True,553.5,287.409423828125,285.81396484375,254.57395935058594,17.67420560116937,47.71083883605962,57.0,15,15,1,0
expand_active_20240210_07,expanded,30,2024-02-10 07:00:00,2024-02-10 07:30:00,2024-02-10 08:00:00,38.125,-88.625,1.0,True,1.0,True,True,615.875,288.237548828125,286.72216796875,254.64524841308594,17.821695455666998,49.06714397716647,58.0,9,7,1,0
expand_active_20240210_07,expanded,45,2024-02-10 07:00:00,2024-02-10 07:45:00,2024-02-10 08:15:00,38.125,-88.625,1.0,True,1.0,True,True,615.875,288.237548828125,286.72216796875,254.64524841308594,17.821695455666998,49.06714397716647,62.5,15,15,1,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,40.375,-91.875,1.0,True,1.0,True,True,917.25,294.4306640625,289.67431640625,259.73297119140625,9.652193797551593,15.262022353253826,45.0,15,15,0,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,40.375,-91.625,1.0,True,1.0,True,True,866.875,294.6826171875,289.74267578125,259.98297119140625,8.874873035964697,15.1054781338521,46.0,15,15,1,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,40.375,-91.375,1.0,True,1.0,True,True,779.5,295.1123046875,289.62548828125,260.11968994140625,8.049223825331877,14.544807273313504,44.0,15,12,1,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,40.375,-91.125,1.0,True,1.0,True,True,736.875,295.5654296875,289.50830078125,260.12164306640625,7.247880033543491,13.728319246210015,33.0,0,0,1,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,40.125,-91.875,1.0,True,1.0,True,True,1021.75,294.3603515625,289.97705078125,259.59039306640625,10.754589825187354,15.440919596311257,42.5,13,12,0,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,40.125,-91.625,1.0,True,1.0,True,True,886.75,294.6982421875,290.05712890625,259.90875244140625,9.238079396085578,14.798245474799911,47.5,15,15,1,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,40.125,-91.375,1.0,True,1.0,True,True,801.0,295.1455078125,289.94384765625,260.02008056640625,7.717820242593593,13.969802621053041,58.5,15,15,1,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,40.125,-91.125,1.0,True,1.0,True,True,732.375,295.9111328125,289.70556640625,259.94390869140625,6.584092439208387,13.479813221297999,61.0,10,6,1,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,39.875,-91.875,1.0,True,1.0,True,True,869.5,294.0517578125,290.52392578125,259.44000244140625,11.129317894794637,15.014611916117717,41.0,9,7,1,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,39.875,-91.625,1.0,True,1.0,True,True,788.25,294.7509765625,290.51416015625,259.78179931640625,8.782757897543746,13.567235155773833,46.5,15,15,1,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,39.875,-91.375,1.0,True,1.0,True,True,678.375,295.6728515625,290.35009765625,259.89703369140625,6.477520603509191,12.654778602823747,61.5,15,15,1,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,39.875,-91.125,1.0,True,1.0,True,True,561.125,296.5849609375,289.83251953125,259.80718994140625,5.188069920896057,12.968458940520964,64.5,15,15,1,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,39.625,-91.875,1.0,True,1.0,True,True,831.875,294.0185546875,290.86572265625,259.38824462890625,10.602320785057417,14.185962823234929,48.0,15,14,1,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,39.625,-91.625,1.0,True,1.0,True,True,728.625,295.0322265625,291.23486328125,259.68023681640625,7.67844177395873,11.99078483767751,54.0,12,8,1,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,39.625,-91.375,1.0,True,1.0,True,True,532.625,296.0771484375,290.54931640625,259.83746337890625,4.977236403832634,11.001061792653035,60.5,8,6,1,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,39.375,-91.875,1.0,True,1.0,True,True,972.75,293.6494140625,291.57861328125,259.38043212890625,9.550570925844797,13.34645486047992,55.5,15,15,1,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,39.375,-91.625,1.0,True,1.0,True,True,749.875,294.3642578125,291.71337890625,259.62164306640625,6.68585281024867,10.982438266063678,59.0,15,15,1,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,39.375,-91.375,1.0,True,1.0,True,True,497.875,295.7412109375,290.72705078125,259.84527587890625,4.442874702204166,9.970851106530965,63.5,15,15,1,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,39.125,-91.875,1.0,True,1.0,True,True,1297.625,293.1845703125,291.51025390625,259.33062744140625,8.372259353258046,12.415009344872253,60.0,15,15,1,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,39.125,-91.625,1.0,True,1.0,True,True,892.25,293.8896484375,291.31494140625,259.55035400390625,5.968751892076593,10.389485356231251,56.0,15,15,1,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,38.875,-91.875,1.0,True,1.0,True,True,1418.0,293.0830078125,291.98876953125,259.32965087890625,7.928693511531802,12.00349834544257,59.5,15,15,1,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,38.625,-91.875,1.0,True,1.0,True,True,1154.875,294.0986328125,292.07080078125,259.40777587890625,8.03923633540006,12.217524179833696,60.5,15,15,1,0
expand_active_20240502_21,expanded,30,2024-05-02 21:00:00,2024-05-02 21:30:00,2024-05-02 22:00:00,38.625,-90.125,0.8,True,1.0,True,True,12.625,301.8876953125,287.75634765625,260.17926025390625,3.3420916120570032,16.833711016253222,13.0,0,0,0,0
